X,Y,OBJECTID,name_e,nom_f,url_e,url_f,site_num_site,min_scale_echelle,max_scale_echelle,PreserveGlobal
-118.087441289394,53.010041603619,1267618,Snaring,Snaring,,,A9,,,
-118.087441289394,53.010041603619,1267619,Snaring,Snaring,,,A9,,,
-118.087441289394,53.010041603619,1267620,Snaring,Snaring,,,A9,,,
-118.087606832146,53.0108456802743,1267621,Snaring,Snaring,,,B1,,,
-118.087606832146,53.0108456802743,1267622,Snaring,Snaring,,,B1,,,
-118.087606832146,53.0108456802743,1267623,Snaring,Snaring,,,B1,,,
-118.087606832146,53.0108456802743,1267624,Snaring,Snaring,,,B1,,,
-118.087510189027,53.010127392203,1267625,Snaring,Snaring,,,A10,,,
-118.087510189027,53.010127392203,1267626,Snaring,Snaring,,,A10,,,
-118.087510189027,53.010127392203,1267627,Snaring,Snaring,,,A10,,,
-118.087510189027,53.010127392203,1267628,Snaring,Snaring,,,A10,,,
-118.088304709142,53.0110790735783,1267629,Snaring,Snaring,,,B3,,,
-118.088304709142,53.0110790735783,1267630,Snaring,Snaring,,,B3,,,
-118.088304709142,53.0110790735783,1267631,Snaring,Snaring,,,B3,,,
-118.088304709142,53.0110790735783,1267632,Snaring,Snaring,,,B3,,,
-118.089898530187,53.0113033313291,1267633,Snaring,Snaring,,,B7 ,,,
-118.089898530187,53.0113033313291,1267634,Snaring,Snaring,,,B7 ,,,
-118.089898530187,53.0113033313291,1267635,Snaring,Snaring,,,B7 ,,,
-118.089898530187,53.0113033313291,1267636,Snaring,Snaring,,,B7 ,,,
-118.089466190553,53.011194659317,1267637,Snaring,Snaring,,,B6,,,
-118.089466190553,53.011194659317,1267638,Snaring,Snaring,,,B6,,,
-118.089466190553,53.011194659317,1267639,Snaring,Snaring,,,B6,,,
-118.089466190553,53.011194659317,1267640,Snaring,Snaring,,,B6,,,
-118.094965977888,53.0118807184083,1267641,Snaring,Snaring,,,D6,,,
-118.094965977888,53.0118807184083,1267642,Snaring,Snaring,,,D6,,,
-118.094965977888,53.0118807184083,1267643,Snaring,Snaring,,,D6,,,
-118.094965977888,53.0118807184083,1267644,Snaring,Snaring,,,D6,,,
-118.090011434108,53.0102318722347,1267645,Snaring,Snaring,,,B16,,,
-118.090011434108,53.0102318722347,1267646,Snaring,Snaring,,,B16,,,
-118.090011434108,53.0102318722347,1267647,Snaring,Snaring,,,B16,,,
-118.090011434108,53.0102318722347,1267648,Snaring,Snaring,,,B16,,,
-118.089145365872,53.0111216136881,1267649,Snaring,Snaring,,,B5,,,
-118.089145365872,53.0111216136881,1267650,Snaring,Snaring,,,B5,,,
-118.089145365872,53.0111216136881,1267651,Snaring,Snaring,,,B5,,,
-118.089145365872,53.0111216136881,1267652,Snaring,Snaring,,,B5,,,
-118.090246377544,53.0109902245199,1267653,Snaring,Snaring,,,B9,,,
-118.090246377544,53.0109902245199,1267654,Snaring,Snaring,,,B9,,,
-118.090246377544,53.0109902245199,1267655,Snaring,Snaring,,,B9,,,
-118.090246377544,53.0109902245199,1267656,Snaring,Snaring,,,B9,,,
-118.088461619763,53.0102127613419,1267657,Snaring,Snaring,,,A4,,,
-118.088461619763,53.0102127613419,1267658,Snaring,Snaring,,,A4,,,
-118.088461619763,53.0102127613419,1267659,Snaring,Snaring,,,A4,,,
-118.088461619763,53.0102127613419,1267660,Snaring,Snaring,,,A4,,,
-118.0903750393,53.0108752671964,1267661,Snaring,Snaring,,,B10,,,
-118.0903750393,53.0108752671964,1267662,Snaring,Snaring,,,B10,,,
-118.0903750393,53.0108752671964,1267663,Snaring,Snaring,,,B10,,,
-118.0903750393,53.0108752671964,1267664,Snaring,Snaring,,,B10,,,
-118.090656756393,53.010500973363,1267665,Snaring,Snaring,,,B13,,,
-118.090656756393,53.010500973363,1267666,Snaring,Snaring,,,B13,,,
-118.090656756393,53.010500973363,1267667,Snaring,Snaring,,,B13,,,
-118.090656756393,53.010500973363,1267668,Snaring,Snaring,,,B13,,,
-118.08856035766,53.0100113864114,1267669,Snaring,Snaring,,,A5,,,
-118.08856035766,53.0100113864114,1267670,Snaring,Snaring,,,A5,,,
-118.08856035766,53.0100113864114,1267671,Snaring,Snaring,,,A5,,,
-118.08856035766,53.0100113864114,1267672,Snaring,Snaring,,,A5,,,
-118.088751466073,53.0111055598907,1267673,Snaring,Snaring,,,B4,,,
-118.088751466073,53.0111055598907,1267674,Snaring,Snaring,,,B4,,,
-118.088751466073,53.0111055598907,1267675,Snaring,Snaring,,,B4,,,
-118.088751466073,53.0111055598907,1267676,Snaring,Snaring,,,B4,,,
-118.087787797872,53.0098376722151,1267677,Snaring,Snaring,,,A7,,,
-118.087787797872,53.0098376722151,1267678,Snaring,Snaring,,,A7,,,
-118.087787797872,53.0098376722151,1267679,Snaring,Snaring,,,A7,,,
-118.087787797872,53.0098376722151,1267680,Snaring,Snaring,,,A7,,,
-118.089712702124,53.0104559206493,1267681,Snaring,Snaring,,,B18,,,
-118.089712702124,53.0104559206493,1267682,Snaring,Snaring,,,B18,,,
-118.089712702124,53.0104559206493,1267683,Snaring,Snaring,,,B18,,,
-118.089712702124,53.0104559206493,1267684,Snaring,Snaring,,,B18,,,
-118.088248970256,53.010455878715,1267685,Snaring,Snaring,,,A2,,,
-118.088248970256,53.010455878715,1267686,Snaring,Snaring,,,A2,,,
-118.088248970256,53.010455878715,1267687,Snaring,Snaring,,,A2,,,
-118.088248970256,53.010455878715,1267688,Snaring,Snaring,,,A2,,,
-118.08750987396,53.0103501808854,1267689,Snaring,Snaring,,,A12,,,
-118.08750987396,53.0103501808854,1267690,Snaring,Snaring,,,A12,,,
-118.08750987396,53.0103501808854,1267691,Snaring,Snaring,,,A12,,,
-118.08750987396,53.0103501808854,1267692,Snaring,Snaring,,,A12,,,
-118.087657878669,53.0105192047798,1267693,Snaring,Snaring,,,A13,,,
-118.087657878669,53.0105192047798,1267694,Snaring,Snaring,,,A13,,,
-118.087657878669,53.0105192047798,1267695,Snaring,Snaring,,,A13,,,
-118.087657878669,53.0105192047798,1267696,Snaring,Snaring,,,A13,,,
-118.087594761987,53.0099282802353,1267697,Snaring,Snaring,,,A8,,,
-118.087594761987,53.0099282802353,1267698,Snaring,Snaring,,,A8,,,
-118.087594761987,53.0099282802353,1267699,Snaring,Snaring,,,A8,,,
-118.087594761987,53.0099282802353,1267700,Snaring,Snaring,,,A8,,,
-118.087927944126,53.0109845678303,1267701,Snaring,Snaring,,,B2,,,
-118.087927944126,53.0109845678303,1267702,Snaring,Snaring,,,B2,,,
-118.087927944126,53.0109845678303,1267703,Snaring,Snaring,,,B2,,,
-118.087927944126,53.0109845678303,1267704,Snaring,Snaring,,,B2,,,
-118.089814458145,53.0102631363188,1267705,Snaring,Snaring,,,B17,,,
-118.089814458145,53.0102631363188,1267706,Snaring,Snaring,,,B17,,,
-118.089814458145,53.0102631363188,1267707,Snaring,Snaring,,,B17,,,
-118.089814458145,53.0102631363188,1267708,Snaring,Snaring,,,B17,,,
-118.087371468027,53.0101687572827,1267709,Snaring,Snaring,,,A11,,,
-118.087371468027,53.0101687572827,1267710,Snaring,Snaring,,,A11,,,
-118.087371468027,53.0101687572827,1267711,Snaring,Snaring,,,A11,,,
-118.087371468027,53.0101687572827,1267712,Snaring,Snaring,,,A11,,,
-118.088380062591,53.0098320972781,1267713,Snaring,Snaring,,,A6,,,
-118.088380062591,53.0098320972781,1267714,Snaring,Snaring,,,A6,,,
-118.088380062591,53.0098320972781,1267715,Snaring,Snaring,,,A6,,,
-118.088380062591,53.0098320972781,1267716,Snaring,Snaring,,,A6,,,
-118.089978451742,53.011321626162,1267717,Snaring,Snaring,,,B8 ,,,
-118.089978451742,53.011321626162,1267718,Snaring,Snaring,,,B8 ,,,
-118.089978451742,53.011321626162,1267719,Snaring,Snaring,,,B8 ,,,
-118.089978451742,53.011321626162,1267720,Snaring,Snaring,,,B8 ,,,
-116.060228127011,50.6257734593084,1267721,Redstreak Campground,Terrain de camping Redstreak,,,A1,,,
-116.059940378621,50.6257267699086,1267722,Redstreak Campground,Terrain de camping Redstreak,,,A2 Otentik,,,
-116.060146908869,50.6258933195896,1267723,Redstreak Campground,Terrain de camping Redstreak,,,A3,,,
-116.060442957374,50.6260076498668,1267724,Redstreak Campground,Terrain de camping Redstreak,,,A4,,,
-116.060340868463,50.6261051292757,1267725,Redstreak Campground,Terrain de camping Redstreak,,,A5,,,
-116.060455867706,50.6262880291918,1267726,Redstreak Campground,Terrain de camping Redstreak,,,A6 Otentik,,,
-116.060650656964,50.6263485392082,1267727,Redstreak Campground,Terrain de camping Redstreak,,,A7 Otentik,,,
-116.060964898552,50.6261914693813,1267728,Redstreak Campground,Terrain de camping Redstreak,,,A8,,,
-116.060939746844,50.6264509690038,1267729,Redstreak Campground,Terrain de camping Redstreak,,,A9 Otentik,,,
-116.061222477681,50.6264211294517,1267730,Redstreak Campground,Terrain de camping Redstreak,,,A10,,,
-116.061428497276,50.6264005099421,1267731,Redstreak Campground,Terrain de camping Redstreak,,,A11 Otentik,,,
-116.061520447934,50.6263058794446,1267732,Redstreak Campground,Terrain de camping Redstreak,,,A12,,,
-116.06132079764,50.626114519429,1267733,Redstreak Campground,Terrain de camping Redstreak,,,A13,,,
-116.06178246778,50.6261231597976,1267734,Redstreak Campground,Terrain de camping Redstreak,,,A14,,,
-116.061921857439,50.6260127693041,1267735,Redstreak Campground,Terrain de camping Redstreak,,,A15 Otentik,,,
-116.061374098945,50.6259221591836,1267736,Redstreak Campground,Terrain de camping Redstreak,,,A16,,,
-116.061823958014,50.6258289500955,1267737,Redstreak Campground,Terrain de camping Redstreak,,,A17,,,
-116.06200760783,50.6255870491433,1267738,Redstreak Campground,Terrain de camping Redstreak,,,A18 Otentik,,,
-116.061690188078,50.6256458090262,1267739,Redstreak Campground,Terrain de camping Redstreak,,,A19,,,
-116.061287517374,50.625775049706,1267740,Redstreak Campground,Terrain de camping Redstreak,,,A20 Otentik,,,
-116.061295477759,50.6256592194426,1267741,Redstreak Campground,Terrain de camping Redstreak,,,A21,,,
-116.061149218174,50.6256192390678,1267742,Redstreak Campground,Terrain de camping Redstreak,,,A23,,,
-116.061289277895,50.6253552893517,1267743,Redstreak Campground,Terrain de camping Redstreak,,,A22,,,
-116.060972777089,50.6254499993593,1267744,Redstreak Campground,Terrain de camping Redstreak,,,A24 Otentik,,,
-116.060873697466,50.6256948392766,1267745,Redstreak Campground,Terrain de camping Redstreak,,,A25,,,
-116.060636407235,50.6254771592531,1267746,Redstreak Campground,Terrain de camping Redstreak,,,A26,,,
-116.06040691836,50.6256157089862,1267747,Redstreak Campground,Terrain de camping Redstreak,,,A27,,,
-116.060410517692,50.6254218398283,1267748,Redstreak Campground,Terrain de camping Redstreak,,,A28 Otentik,,,
-116.060151858997,50.6254172298981,1267749,Redstreak Campground,Terrain de camping Redstreak,,,A29,,,
-116.061185677863,50.6281686690385,1267750,Redstreak Campground,Terrain de camping Redstreak,,,B1,,,
-116.061465968589,50.6284768794856,1267751,Redstreak Campground,Terrain de camping Redstreak,,,B2,,,
-116.060985097225,50.6284396592107,1267752,Redstreak Campground,Terrain de camping Redstreak,,,B3,,,
-116.061332278362,50.628364809454,1267753,Redstreak Campground,Terrain de camping Redstreak,,,B4,,,
-116.060952827564,50.6288145787189,1267754,Redstreak Campground,Terrain de camping Redstreak,,,B5,,,
-116.060887618681,50.6289271500855,1267755,Redstreak Campground,Terrain de camping Redstreak,,,B6,,,
-116.060815117705,50.6290226192363,1267756,Redstreak Campground,Terrain de camping Redstreak,,,B7,,,
-116.06083246768,50.629089008888,1267757,Redstreak Campground,Terrain de camping Redstreak,,,B8,,,
-116.060327367556,50.6290408989144,1267758,Redstreak Campground,Terrain de camping Redstreak,,,B9,,,
-116.060585788245,50.6292283987294,1267759,Redstreak Campground,Terrain de camping Redstreak,,,B10,,,
-116.060715618153,50.6293384492809,1267760,Redstreak Campground,Terrain de camping Redstreak,,,B11,,,
-116.060910997429,50.6291265588947,1267761,Redstreak Campground,Terrain de camping Redstreak,,,B12,,,
-116.060910328302,50.6293875694292,1267762,Redstreak Campground,Terrain de camping Redstreak,,,B13,,,
-116.061131448331,50.629340208806,1267763,Redstreak Campground,Terrain de camping Redstreak,,,B14,,,
-116.061242337476,50.6292000696446,1267764,Redstreak Campground,Terrain de camping Redstreak,,,B15,,,
-116.061093138154,50.6290206997448,1267765,Redstreak Campground,Terrain de camping Redstreak,,,B16,,,
-116.061558508139,50.6292932691267,1267766,Redstreak Campground,Terrain de camping Redstreak,,,B17,,,
-116.061476108451,50.6289330189569,1267767,Redstreak Campground,Terrain de camping Redstreak,,,B18,,,
-116.061780788479,50.6293244589002,1267768,Redstreak Campground,Terrain de camping Redstreak,,,B19,,,
-116.061922109093,50.6292268090385,1267769,Redstreak Campground,Terrain de camping Redstreak,,,B20,,,
-116.061877688929,50.6291048495804,1267770,Redstreak Campground,Terrain de camping Redstreak,,,B21,,,
-116.061810717697,50.6289861592483,1267771,Redstreak Campground,Terrain de camping Redstreak,,,B23,,,
-116.061545347883,50.6288405694063,1267772,Redstreak Campground,Terrain de camping Redstreak,,,B22,,,
-116.061595297232,50.6287391491312,1267773,Redstreak Campground,Terrain de camping Redstreak,,,B24,,,
-116.061927228523,50.6284849193219,1267774,Redstreak Campground,Terrain de camping Redstreak,,,B25,,,
-116.061566387837,50.6286008494802,1267775,Redstreak Campground,Terrain de camping Redstreak,,,B26,,,
-116.061907357709,50.6283202196258,1267776,Redstreak Campground,Terrain de camping Redstreak,,,B27,,,
-116.061712646562,50.6281835889999,1267777,Redstreak Campground,Terrain de camping Redstreak,,,B29,,,
-116.059508708112,50.6276960988682,1267778,Redstreak Campground,Terrain de camping Redstreak,,,C1,,,
-116.059374847481,50.6274958597825,1267779,Redstreak Campground,Terrain de camping Redstreak,,,C2,,,
-116.059474088423,50.6277748893254,1267780,Redstreak Campground,Terrain de camping Redstreak,,,C3,,,
-116.059171257443,50.6275651795514,1267781,Redstreak Campground,Terrain de camping Redstreak,,,C4,,,
-116.059094648294,50.6277317292903,1267782,Redstreak Campground,Terrain de camping Redstreak,,,C5,,,
-116.059114678026,50.6279039690622,1267783,Redstreak Campground,Terrain de camping Redstreak,,,C6,,,
-116.059106627827,50.6280761394078,1267784,Redstreak Campground,Terrain de camping Redstreak,,,C7,,,
-116.059164219095,50.6282120099124,1267785,Redstreak Campground,Terrain de camping Redstreak,,,C8,,,
-116.05953619868,50.6282371488182,1267786,Redstreak Campground,Terrain de camping Redstreak,,,C9,,,
-116.059161106782,50.6283796493978,1267787,Redstreak Campground,Terrain de camping Redstreak,,,C10,,,
-116.059505016798,50.6283597798374,1267788,Redstreak Campground,Terrain de camping Redstreak,,,C11,,,
-116.059225818868,50.6285078098618,1267789,Redstreak Campground,Terrain de camping Redstreak,,,C12,,,
-116.059442237342,50.628665969986,1267790,Redstreak Campground,Terrain de camping Redstreak,,,C13,,,
-116.059617008538,50.6287399000973,1267791,Redstreak Campground,Terrain de camping Redstreak,,,C14,,,
-116.059671397303,50.6284164393303,1267792,Redstreak Campground,Terrain de camping Redstreak,,,C15,,,
-116.059961498127,50.6287886799865,1267793,Redstreak Campground,Terrain de camping Redstreak,,,C16,,,
-116.060154537948,50.6285669793232,1267794,Redstreak Campground,Terrain de camping Redstreak,,,C17,,,
-116.06035653895,50.6287708294084,1267795,Redstreak Campground,Terrain de camping Redstreak,,,C18,,,
-116.060248497245,50.6284518988815,1267796,Redstreak Campground,Terrain de camping Redstreak,,,C19,,,
-116.06066457775,50.6285164399294,1267797,Redstreak Campground,Terrain de camping Redstreak,,,C22,,,
-116.060593917024,50.6286931298946,1267798,Redstreak Campground,Terrain de camping Redstreak,,,C20,,,
-116.060406497187,50.6284094892755,1267799,Redstreak Campground,Terrain de camping Redstreak,,,C21,,,
-116.060399618616,50.6282762999286,1267800,Redstreak Campground,Terrain de camping Redstreak,,,C23,,,
-116.060791976878,50.6281063091452,1267801,Redstreak Campground,Terrain de camping Redstreak,,,C24,,,
-116.060311197231,50.6281437000254,1267802,Redstreak Campground,Terrain de camping Redstreak,,,C25,,,
-116.060655266927,50.6279546788164,1267803,Redstreak Campground,Terrain de camping Redstreak,,,C26,,,
-116.060451086713,50.6278791588163,1267804,Redstreak Campground,Terrain de camping Redstreak,,,C27,,,
-116.060320917756,50.6278059091446,1267805,Redstreak Campground,Terrain de camping Redstreak,,,C28,,,
-116.060169537865,50.6280242494149,1267806,Redstreak Campground,Terrain de camping Redstreak,,,C29,,,
-116.060232818565,50.6276806792712,1267807,Redstreak Campground,Terrain de camping Redstreak,,,C30,,,
-116.06005336718,50.6279498198373,1267808,Redstreak Campground,Terrain de camping Redstreak,,,C31,,,
-116.06007557779,50.6275257,1267809,Redstreak Campground,Terrain de camping Redstreak,,,C32,,,
-116.059622788275,50.6276562090591,1267810,Redstreak Campground,Terrain de camping Redstreak,,,C33,,,
-116.059928646875,50.6274890700983,1267811,Redstreak Campground,Terrain de camping Redstreak,,,C34,,,
-116.058602445263,50.6279790904769,1267812,Redstreak Campground,Terrain de camping Redstreak,,,D1,,,
-116.058496253972,50.6280806284411,1267813,Redstreak Campground,Terrain de camping Redstreak,,,D2,,,
-116.058126021026,50.6283637432157,1267814,Redstreak Campground,Terrain de camping Redstreak,,,D3,,,
-116.058303146983,50.6285037103808,1267815,Redstreak Campground,Terrain de camping Redstreak,,,D4,,,
-116.058062914074,50.6284415361489,1267816,Redstreak Campground,Terrain de camping Redstreak,,,D5,,,
-116.05821654989,50.6285722777436,1267817,Redstreak Campground,Terrain de camping Redstreak,,,D6,,,
-116.058172679894,50.6286351679789,1267818,Redstreak Campground,Terrain de camping Redstreak,,,D7,,,
-116.057980029104,50.6285613312414,1267819,Redstreak Campground,Terrain de camping Redstreak,,,D8,,,
-116.058126043,50.6288365711016,1267820,Redstreak Campground,Terrain de camping Redstreak,,,D9,,,
-116.05785345228,50.6287349831683,1267821,Redstreak Campground,Terrain de camping Redstreak,,,D10,,,
-116.057836422549,50.6288763932545,1267822,Redstreak Campground,Terrain de camping Redstreak,,,D11,,,
-116.058004200486,50.6290102624617,1267823,Redstreak Campground,Terrain de camping Redstreak,,,D12,,,
-116.057657228443,50.6290767242654,1267824,Redstreak Campground,Terrain de camping Redstreak,,,D13,,,
-116.057877865849,50.6291718693634,1267825,Redstreak Campground,Terrain de camping Redstreak,,,D14,,,
-116.057536650054,50.6291891057663,1267826,Redstreak Campground,Terrain de camping Redstreak,,,D15,,,
-116.058017963694,50.6292693745449,1267827,Redstreak Campground,Terrain de camping Redstreak,,,D16,,,
-116.058108031358,50.6292640796481,1267828,Redstreak Campground,Terrain de camping Redstreak,,,D17,,,
-116.058256172009,50.6291960091226,1267829,Redstreak Campground,Terrain de camping Redstreak,,,D18,,,
-116.058461663398,50.6291012977344,1267830,Redstreak Campground,Terrain de camping Redstreak,,,D19,,,
-116.058563123251,50.628999721296,1267831,Redstreak Campground,Terrain de camping Redstreak,,,D20,,,
-116.058660512133,50.6288649850541,1267832,Redstreak Campground,Terrain de camping Redstreak,,,D21,,,
-116.058668792455,50.6286873642542,1267833,Redstreak Campground,Terrain de camping Redstreak,,,D22,,,
-116.058666104519,50.6285849466887,1267834,Redstreak Campground,Terrain de camping Redstreak,,,D23,,,
-116.059069038177,50.6285610967493,1267835,Redstreak Campground,Terrain de camping Redstreak,,,D24,,,
-116.058692178542,50.6284646912651,1267836,Redstreak Campground,Terrain de camping Redstreak,,,D25,,,
-116.057869259697,50.6296024659708,1267837,Redstreak Campground,Terrain de camping Redstreak,,,D26,,,
-116.057950681296,50.6297928579914,1267838,Redstreak Campground,Terrain de camping Redstreak,,,D27,,,
-116.058429794756,50.6297485437624,1267839,Redstreak Campground,Terrain de camping Redstreak,,,D28,,,
-116.058643974702,50.6296930528935,1267840,Redstreak Campground,Terrain de camping Redstreak,,,D29,,,
-116.058871695365,50.6296707992959,1267841,Redstreak Campground,Terrain de camping Redstreak,,,D30,,,
-116.058617932378,50.6293374684536,1267842,Redstreak Campground,Terrain de camping Redstreak,,,D31,,,
-116.05876787654,50.629179062696,1267843,Redstreak Campground,Terrain de camping Redstreak,,,D32,,,
-116.059224574191,50.6290713206414,1267844,Redstreak Campground,Terrain de camping Redstreak,,,D33,,,
-116.059421603204,50.6291632604357,1267845,Redstreak Campground,Terrain de camping Redstreak,,,D34,,,
-116.05936088808,50.6293585276583,1267846,Redstreak Campground,Terrain de camping Redstreak,,,D35,,,
-116.058996781836,50.6293345057617,1267847,Redstreak Campground,Terrain de camping Redstreak,,,D36,,,
-116.059082329368,50.6297929661369,1267848,Redstreak Campground,Terrain de camping Redstreak,,,D37,,,
-116.059559289756,50.6296191296164,1267849,Redstreak Campground,Terrain de camping Redstreak,,,D38,,,
-116.05977418764,50.6295275042402,1267850,Redstreak Campground,Terrain de camping Redstreak,,,D39,,,
-116.059986403281,50.6290955391259,1267851,Redstreak Campground,Terrain de camping Redstreak,,,D40,,,
-116.059777271371,50.6288980949215,1267852,Redstreak Campground,Terrain de camping Redstreak,,,D41,,,
-116.059159632684,50.6287666202391,1267853,Redstreak Campground,Terrain de camping Redstreak,,,D42,,,
-116.057436991802,50.629280009667,1267854,Redstreak Campground,Terrain de camping Redstreak,,,D43,,,
-116.057348941253,50.6293055005984,1267855,Redstreak Campground,Terrain de camping Redstreak,,,D44,,,
-116.057795108737,50.6293975447246,1267856,Redstreak Campground,Terrain de camping Redstreak,,,D45,,,
-116.05751308457,50.6295950626091,1267857,Redstreak Campground,Terrain de camping Redstreak,,,D46,,,
-116.057530994429,50.6297294967737,1267858,Redstreak Campground,Terrain de camping Redstreak,,,D47,,,
-116.057097938442,50.6294967165931,1267859,Redstreak Campground,Terrain de camping Redstreak,,,D48,,,
-116.057236782772,50.6292489121861,1267860,Redstreak Campground,Terrain de camping Redstreak,,,D49,,,
-116.05705300294,50.6291688162488,1267861,Redstreak Campground,Terrain de camping Redstreak,,,D50,,,
-116.056782192345,50.6293205662811,1267862,Redstreak Campground,Terrain de camping Redstreak,,,D51,,,
-116.056885389949,50.6290528207919,1267863,Redstreak Campground,Terrain de camping Redstreak,,,D52,,,
-116.056656425467,50.6291721567003,1267864,Redstreak Campground,Terrain de camping Redstreak,,,D53,,,
-116.056953829482,50.6289780411793,1267865,Redstreak Campground,Terrain de camping Redstreak,,,D54,,,
-116.057609825637,50.6286197819322,1267866,Redstreak Campground,Terrain de camping Redstreak,,,D55,,,
-116.057720435783,50.6284962125452,1267867,Redstreak Campground,Terrain de camping Redstreak,,,D56,,,
-116.057943219814,50.6281704760978,1267868,Redstreak Campground,Terrain de camping Redstreak,,,D57,,,
-116.058056313989,50.6279224610857,1267869,Redstreak Campground,Terrain de camping Redstreak,,,D58,,,
-116.05811720061,50.6277100544239,1267870,Redstreak Campground,Terrain de camping Redstreak,,,D59,,,
-116.058393323106,50.6278072716385,1267871,Redstreak Campground,Terrain de camping Redstreak,,,D60,,,
-116.058402592756,50.6276009972067,1267872,Redstreak Campground,Terrain de camping Redstreak,,,D61,,,
-116.058589116097,50.6275435480687,1267873,Redstreak Campground,Terrain de camping Redstreak,,,D62,,,
-116.054955747798,50.6253180695881,1267874,Redstreak Campground,Terrain de camping Redstreak,,,E1,,,
-116.054483007637,50.6252949400722,1267875,Redstreak Campground,Terrain de camping Redstreak,,,E2,,,
-116.054921378177,50.625005929847,1267876,Redstreak Campground,Terrain de camping Redstreak,,,E3,,,
-116.054570347736,50.6250401293818,1267877,Redstreak Campground,Terrain de camping Redstreak,,,E4,,,
-116.054696068653,50.6246351988896,1267878,Redstreak Campground,Terrain de camping Redstreak,,,E5,,,
-116.054405888132,50.6247982300069,1267879,Redstreak Campground,Terrain de camping Redstreak,,,E6,,,
-116.05432156832,50.6245230493045,1267880,Redstreak Campground,Terrain de camping Redstreak,,,E7,,,
-116.054183188386,50.6247769395864,1267881,Redstreak Campground,Terrain de camping Redstreak,,,E8,,,
-116.053882527928,50.6244990791939,1267882,Redstreak Campground,Terrain de camping Redstreak,,,E9,,,
-116.053857458322,50.6248255494607,1267883,Redstreak Campground,Terrain de camping Redstreak,,,E10,,,
-116.053535008815,50.6246485295296,1267884,Redstreak Campground,Terrain de camping Redstreak,,,E11,,,
-116.053834407259,50.6249946197441,1267885,Redstreak Campground,Terrain de camping Redstreak,,,E12,,,
-116.053426047253,50.624937119786,1267886,Redstreak Campground,Terrain de camping Redstreak,,,E13,,,
-116.053827788155,50.6251182488183,1267887,Redstreak Campground,Terrain de camping Redstreak,,,E14,,,
-116.053343148055,50.6251761690438,1267888,Redstreak Campground,Terrain de camping Redstreak,,,E15,,,
-116.053961567799,50.6253005589956,1267889,Redstreak Campground,Terrain de camping Redstreak,,,E16,,,
-116.053424038531,50.6254044100846,1267890,Redstreak Campground,Terrain de camping Redstreak,,,E17,,,
-116.054099867781,50.6254231789755,1267891,Redstreak Campground,Terrain de camping Redstreak,,,E18,,,
-116.053606338245,50.6255514297202,1267892,Redstreak Campground,Terrain de camping Redstreak,,,E19,,,
-116.055094378078,50.6291681297707,1267893,Redstreak Campground,Terrain de camping Redstreak,,,F2,,,
-116.055374417555,50.6291133193241,1267894,Redstreak Campground,Terrain de camping Redstreak,,,F1,,,
-116.055113067082,50.6290107195169,1267895,Redstreak Campground,Terrain de camping Redstreak,,,F3,,,
-116.054989858078,50.6286571694633,1267896,Redstreak Campground,Terrain de camping Redstreak,,,F4,,,
-116.054951968985,50.6284637192782,1267897,Redstreak Campground,Terrain de camping Redstreak,,,F5,,,
-116.05483269792,50.6281438599193,1267898,Redstreak Campground,Terrain de camping Redstreak,,,F6,,,
-116.054728007456,50.6278700292783,1267899,Redstreak Campground,Terrain de camping Redstreak,,,F7,,,
-116.054687188252,50.6276354989102,1267900,Redstreak Campground,Terrain de camping Redstreak,,,F8,,,
-116.054592217901,50.6273448195005,1267901,Redstreak Campground,Terrain de camping Redstreak,,,F9,,,
-116.054973347858,50.6274177386548,1267902,Redstreak Campground,Terrain de camping Redstreak,,,F31,,,
-116.055248528581,50.627537430083,1267903,Redstreak Campground,Terrain de camping Redstreak,,,F30,,,
-116.055027997654,50.6276298894688,1267904,Redstreak Campground,Terrain de camping Redstreak,,,F17,,,
-116.055074177929,50.6278211601837,1267905,Redstreak Campground,Terrain de camping Redstreak,,,F16,,,
-116.055419257806,50.6278508297957,1267906,Redstreak Campground,Terrain de camping Redstreak,,,F20,,,
-116.05511214738,50.6280423597888,1267907,Redstreak Campground,Terrain de camping Redstreak,,,F15,,,
-116.055477596725,50.6281234086947,1267908,Redstreak Campground,Terrain de camping Redstreak,,,F19,,,
-116.055185487885,50.6282374094098,1267909,Redstreak Campground,Terrain de camping Redstreak,,,F14,,,
-116.055222117431,50.6283615396525,1267910,Redstreak Campground,Terrain de camping Redstreak,,,F13,,,
-116.055294878052,50.6285170291994,1267911,Redstreak Campground,Terrain de camping Redstreak,,,F12,,,
-116.055648756817,50.6286100694454,1267912,Redstreak Campground,Terrain de camping Redstreak,,,F18,,,
-116.055335608539,50.6286895291886,1267913,Redstreak Campground,Terrain de camping Redstreak,,,F11,,,
-116.055390597795,50.6289333591428,1267914,Redstreak Campground,Terrain de camping Redstreak,,,F10,,,
-116.055920418997,50.6289254788614,1267915,Redstreak Campground,Terrain de camping Redstreak,,,F21,,,
-116.056166257975,50.6287274095529,1267916,Redstreak Campground,Terrain de camping Redstreak,,,F23,,,
-116.055760658248,50.6286500494207,1267917,Redstreak Campground,Terrain de camping Redstreak,,,F22,,,
-116.0561023088,50.6285596897149,1267918,Redstreak Campground,Terrain de camping Redstreak,,,F24,,,
-116.055943467489,50.6284327896165,1267919,Redstreak Campground,Terrain de camping Redstreak,,,F25,,,
